STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-04,150.2,64.6,6,4,0,0,0,0,0,28,0,8.9,0,0,29.7,31.7,,7.5,44.4,0,20.4,27.3,13.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-05,324.7,174.5,11,9,0,0,0,0,0,30,6,13.3,0,0,52.8,35,,0,159.1,0,24.2,30.1,18.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-06,,,20,15,0,0,,,,,,,0,0,61,,,,282,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-07,,,13,11,0,0,,,,,,,0,0,53.3,,,,235.5,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-08,,309.3,20,14,,0,0,0,0,31,29,21.1,,0,43.9,36.1,,0,188.1,0,28.7,33.9,23.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-09,,262.4,14,7,0,0,0,0,0,30,15,20,0,0,83.8,35,,0,143.3,0,27.1,32,22.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-10,,178,12,8,0,0,0,0,0,27,5,8.3,0,0,76.2,32.8,,14.2,169.8,0,23.6,28.1,19.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-11,,68.4,5,3,0,0,0,0,0,28,0,5.6,0,0,24.9,29.4,,8.3,33.6,0,20.6,25.9,15.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2005-12,,,12,7,0,0,0,0,0,11,0,3.9,0,0,28.4,26.7,,,64.9,0,14.3,19.8,8.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-01,22.9,22.9,2,2,0,0,0,0,0,21,0,2.2,0,0,6.4,31.7,,89.4,8.9,0,16.1,22.7,9.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-02,,,7,7,,0,,,,,,,,0,30,,,,78.7,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-03,,55.8,1,0,0,0,0,0,0,29,0,6.1,0,0,0.5,31.1,,32.5,0.5,0,19.1,25.8,12.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-04,,117.2,3,3,0,0,0,0,0,30,6,11.1,0,0,81.3,33.9,,0,99.3,0,22.9,29.8,16.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-05,,189.7,4,4,0,0,0,0,0,30,15,13.9,0,0,35.6,35.6,,0.5,68.9,0,24.4,31,17.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-06,,254.7,12,11,0,0,0,0,0,30,21,18.9,0,0,85.1,35,,0,249.3,0,26.8,32.2,21.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-07,,273.4,16,9,0,0,0,0,0,30,25,21.1,0,0,72.4,35,0,0,171.3,0,27.8,32.9,22.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-08,,300.9,14,11,0,0,0,0,0,31,25,18.3,0,0,73.7,35.6,0,0,260.7,0,28,33.5,22.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-09,,232.6,15,9,0,0,0,0,0,30,16,16.7,0,0,28.4,33.3,0,0,103.2,0,26.6,31.9,21.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-10,,130.5,2,1,0,0,0,0,0,28,4,8.3,0,0,18.8,33.9,6.4,6.4,19.1,0,22.9,29,16.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-11,,53.8,7,5,0,0,0,0,0,23,0,3.9,0,0,34.8,31.7,54.9,48.5,54.6,0,18.5,23.8,13.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2006-12,,51.2,7,5,0,0,0,0,0,26,0,5,0,0,24.9,29.4,98.7,43.8,82.7,0,18.7,24,13.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-01,,,11,4,0,0,,,0,17,0,,0,0,13.5,29.4,,,39.1,0,,21.6,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-02,,,10,4,0,0,,,0,10,0,,0,0,18.8,27.8,,,45.7,0,,17.1,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-03,,,7,1,0,0,,,0,25,0,,0,0,8.9,30,,,13.6,0,,25.3,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-04,,,6,4,0,0,,,0,27,1,,0,0,23.4,32.2,,,66,0,,27.3,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-05,,175.5,3,0,0,0,0,0,0,30,6,15,0,0,2.3,33.9,,0,3.9,0,24.3,30.6,18
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-06,,232,9,8,0,0,0,0,0,30,18,17.2,0,0,36.1,35.6,,0,125.9,0,26.6,32.3,21
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-07,,,21,12,0,0,,,,,,,0,0,48.8,,,,262.4,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-08,,298.2,8,8,0,0,0,0,0,31,27,21.1,0,0,43.7,36.7,,0,166.9,0,28.6,33.8,23.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-09,,244.3,18,9,0,0,0,0,0,27,16,20.6,0,0,42.9,35,,0,144.5,0,27.4,32.2,22.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-10,,216.3,16,10,0,0,0,0,0,30,9,16.7,0,0,36.6,33.3,,0,115.5,0,25.5,30.2,20.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-11,,,3,0,0,0,0,0,,,,6.1,0,0,0.3,,,,0.9,0,,,13.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2007-12,,60,9,2,0,0,0,0,0,27,0,3.3,0,0,32.3,30,,34.2,43.5,0,19.2,25,13.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-01,16.1,16.1,12,6,0,0,0,2,0,20,0,-0.6,0,0,49,27.8,,106.7,111.2,0,15.3,21.6,9.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-02,59.1,43,8,4,0,0,0,0,0,25,0,1.7,0,0,28.4,30,,47.4,48.6,0,18.2,24.8,11.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-03,103.1,44,5,4,0,0,0,0,0,26,0,4.4,0,0,48.3,30.6,,37,91,0,18.6,25.1,12
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-04,216.3,113.2,9,6,0,0,0,0,0,26,1,7.2,0,0,35.6,32.8,,11.9,91,0,21.9,28.2,15.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-05,403.5,187.2,4,2,0,0,0,0,0,28,13,12.8,0,0,8.1,33.9,,0,21.4,0,25,31.3,18.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-06,664.7,261.2,15,10,0,0,0,0,0,29,23,19.4,0,0,24.4,35.6,,0,135,0,27.3,33.3,21.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-07,938.7,274,19,17,0,0,0,0,0,31,18,20,0,0,48.3,34.4,0,0,299.2,0,27.2,32.3,22.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-08,1215,276.3,20,15,0,0,0,0,0,31,18,21.7,0,0,82.8,35,0,0,343.3,0,27.3,31.7,22.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-09,1478.6,263.6,9,3,0,0,0,0,0,30,17,17.8,0,0,5.1,34.4,0,0,19.4,0,27.1,32.1,22.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-10,1626.7,148.1,9,8,0,0,0,0,0,28,4,3.3,0,0,25.4,32.8,18.9,18.9,76,0,22.6,28.2,17.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-11,1664.3,37.6,4,1,0,0,0,0,0,22,0,3.9,0,0,2.5,30.6,72.8,53.9,6.1,0,17.6,24,11.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2008-12,1691.3,27,6,2,0,0,0,0,0,21,0,2.8,0,0,18.5,28.3,134.9,62.1,29.8,0,17,23.6,10.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-01,15.5,15.5,5,3,0,0,0,3,0,17,0,-1.1,0,0,41.7,28.3,262.8,127.9,53.1,0,14.5,21.2,7.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-02,26.3,10.8,3,2,0,0,0,2,0,18,0,-2.8,0,0,15.2,28.9,358.7,95.9,20.8,0,14.9,21.9,8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-03,93.4,67.1,4,2,0,0,0,0,0,28,2,3.3,0,0,8.9,32.2,391.2,32.5,16.2,0,19.4,26.4,12.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-04,197.3,103.9,6,3,0,0,0,0,0,28,1,6.7,0,0,22.4,32.2,401.1,9.9,30.1,0,21.6,28.6,14.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-05,407.8,210.5,16,12,0,0,0,0,0,30,17,17.2,0,0,77.7,36.1,401.1,0,384.2,0,25.4,31.4,19.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-06,676.8,269,16,10,0,0,0,0,0,30,20,17.8,0,0,69.1,36.7,401.1,0,197,0,27.3,33.2,21.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-07,,,0,0,0,0,0,0,,,,20.6,0,0,0,,,,0,0,,,22.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-08,,,18,12,,0,,,,,,,,0,28.7,,,,147.3,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-09,,248.3,13,9,0,0,0,0,0,30,24,17.2,0,0,15.2,36.7,,0,68.5,0,27.3,32.3,22.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-10,,195.2,5,1,0,0,0,0,0,30,17,7.8,0,0,4.6,35,,10.8,8.8,0,24.8,30.9,18.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-11,,83,6,2,0,0,0,0,0,26,1,6.7,0,0,25.1,32.2,,23.4,34.9,0,20.3,25.7,15
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2009-12,,43.7,14,7,0,0,0,0,0,20,0,1.1,0,0,56.1,29.4,,83.1,121.1,0,17,22.7,11.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-01,14.7,14.7,10,5,0,0,0,10,0,16,0,-4.4,0,0,21.8,27.8,,201.4,79.8,0,12.3,18.9,5.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-02,14.7,0,11,7,0,0,0,0,0,7,0,0.6,0,0,22.9,25,,176,88.5,0,11.5,17.7,5.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-03,20,5.3,11,6,0,0,0,0,0,21,0,2.2,0,0,64.8,26.7,,98.9,195,0,15.3,21.5,9.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-04,118.5,98.5,6,4,0,0,0,0,0,30,0,8.9,0,0,41.9,31.7,,1.1,87.4,0,21.6,28.3,14.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-05,365.2,246.7,6,5,0,0,0,0,0,31,23,17.8,0,0,12.7,34.4,,0,50.9,0,26.3,32.3,20.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-06,665.4,300.2,11,9,0,0,0,0,0,30,28,20,0,0,44.5,36.1,,0,116.4,0,28.3,34,22.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-07,973.4,308,14,12,0,0,0,0,0,31,25,21.1,0,0,81.3,36.7,0,0,183.1,0,28.3,33.5,23
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-08,1273.3,299.9,13,10,0,0,0,0,0,30,21,21.7,0,0,59.4,36.7,0,0,180.8,0,28.3,33.1,23.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-09,1538.4,265.1,14,6,0,0,0,0,0,30,20,20.6,0,0,31.5,35,0,0,100.2,0,27.2,32.3,22
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-10,1682.6,144.2,1,1,0,0,0,0,0,30,4,13.3,0,0,8.6,32.8,0,0,8.6,0,23.1,29.5,16.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-11,1737.9,55.3,8,4,0,0,0,0,0,25,0,6.7,0,0,15.7,29.4,24.3,24.3,42.5,0,19.3,25.6,13
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2010-12,1741.2,3.3,6,2,0,0,0,7,0,9,0,-3.3,0,0,13.2,29.4,268.9,244.6,19.6,0,10.3,17.1,3.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-01,3.6,3.6,10,6,,,0,2,0,16,0,-1.7,,,52.6,26.1,407.6,138.7,148.7,,13.8,20.5,7.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-02,37.3,33.7,5,2,,,0,0,0,22,0,3.3,,,5.1,28.9,456.2,48.6,13.7,,17.6,24.2,11.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-03,102.2,64.9,9,6,,,0,0,0,27,1,6.1,,,52.1,32.8,477.6,21.4,127.4,,19.8,26.7,13
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-04,251.6,149.4,2,2,,0,0,0,0,29,5,10.6,,0,81.3,34.4,479.2,1.6,94.5,0,23.4,30.3,16.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-05,457.2,205.6,1,1,,0,0,0,0,30,20,13.9,,0,3.8,35,479.2,0,3.8,0,25.1,32.1,18.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-06,726.4,269.2,11,6,,,0,0,0,30,23,19.4,,,39.4,36.1,479.2,0,112.9,,27.3,33.2,21.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-07,1030.4,304,15,11,,,0,0,0,31,27,20.6,,,55.1,35.6,0,0,171.7,,28.1,33.1,23.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-08,1341.5,311.1,16,12,,,0,0,0,31,25,22.2,,,36.3,35.6,0,0,209.9,,28.4,33.3,23.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-09,1589.3,247.8,12,8,,,0,0,0,29,16,20.6,,,29.5,33.3,0,0,115.5,,26.9,31.7,22
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-10,1703.2,113.9,10,6,,,0,0,0,29,1,10.6,,,61.7,32.2,4.2,4.2,156.5,,22,27.5,16.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-11,1758.5,55.3,6,2,,,0,0,0,26,0,8.3,,,21.6,30,17.9,13.7,41.6,,19.8,26,13.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2011-12,,,4,0,,0,,,0,22,0,,,0,0.5,28.3,,,1.6,0,,24,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-01,15.1,15.1,4,2,,0,0,1,0,21,0,0,,0,2.8,28.9,,92.2,6.9,0,15.5,22.6,8.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-02,61.3,46.2,5,2,,,0,2,0,21,0,-0.6,,,16.8,30.6,,39.5,28.3,,18.6,24.7,12.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-03,164.2,102.9,6,2,,,0,0,0,28,0,6.1,,,15.7,31.1,,2.7,28,,21.6,28.1,15.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-04,285.8,121.6,5,4,,0,0,0,0,30,2,7.8,,0,26.7,32.8,,2.7,50.4,0,22.3,29.2,15.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-05,504.9,219.1,9,8,,,0,0,0,31,13,16.7,,,15.7,34.4,,0,68.2,,25.4,31.7,19.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-06,729.2,224.3,19,17,,,0,0,0,30,10,18.9,,,118.4,33.9,,0,430.6,,25.8,30.5,21.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-07,1019.7,290.5,17,11,,,0,0,0,31,24,20.6,,,38.4,35.6,0,0,157.5,,27.7,33.2,22.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-08,1317,297.3,22,15,,,0,0,0,31,27,21.1,,,38.9,35,0,0,242.1,,27.9,33.4,22.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-09,1574.6,257.6,11,4,,,0,0,0,30,18,18.9,,,26.2,34.4,0,0,56.1,,26.9,32.3,21.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-10,1761.3,186.7,7,4,,,0,0,0,29,8,8.3,,,33,34.4,10,10,49.3,,24,29.6,18.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-11,1790,28.7,1,0,,0,0,0,0,23,0,5.6,,0,0.8,28.9,61.2,51.2,0.8,0,17.6,23.6,11.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2012-12,1829.7,39.7,8,7,,,0,0,0,23,0,1.7,,,18.3,28.3,121,59.8,61.1,,17.5,24.3,10.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-01,46.6,46.6,7,3,,,0,0,0,26,0,4.4,,,10.2,29.4,167.6,46.6,26.2,,18.3,24.8,11.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-02,87.7,41.1,5,2,,0,0,0,0,23,0,1.7,,0,13.2,31.1,229.2,61.6,22.9,0,17.6,24.3,10.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-03,,,6,4,,0,,,,,,,,0,38.1,,,,57.4,0,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-04,,127.8,10,7,,,0,0,0,30,2,12.2,,,15.2,33.3,,0.3,61.7,,22.6,29,16.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-05,,160.4,12,8,,,0,0,0,31,4,12.2,,,46,33.3,,0,126.3,,23.5,29.4,17.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-06,,259.8,18,16,,,0,0,0,30,19,20.6,,,41.9,34.4,,0,267.9,,27,32.1,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-07,,263.8,19,13,,,0,0,0,31,16,20.6,,,40.6,34.4,0,0,154.3,,26.8,31.7,21.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-08,,,17,10,,,,,,,,,,,63.5,,,,238.9,,,,
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-09,,286.3,14,10,,,0,0,0,30,24,21.1,,,55.9,36.1,,0,176.4,,27.9,33.1,22.6
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-10,,203.8,2,2,,0,0,0,0,31,11,13.3,,0,16.5,34.4,,0,21.3,0,24.9,30.8,19
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-11,,105.3,7,6,,,0,0,0,27,2,2.8,,,22.9,32.8,,15.7,46.9,,21.3,26.5,16.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2013-12,,70.2,6,2,,0,0,0,0,27,0,6.7,,0,5.6,31.1,,32.7,12.8,0,19.5,25.8,13.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-01,12.7,12.7,13,7,,,0,2,0,13,0,0,,,16.3,30.6,,164.1,63.6,,13.4,19.9,7.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-02,64.6,51.9,12,7,,,0,0,0,21,0,3.9,,,34.3,31.1,,59.2,96.6,,18.1,24.3,11.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-03,108.7,44.1,7,5,,,0,0,0,27,0,6.1,,,56.1,31.1,,29.2,129.5,,18.8,25.6,12.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-04,235.5,126.8,6,4,,0,0,0,0,29,6,9.4,,0,31.8,35,,2.8,63.3,0,22.5,29,15.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-05,446,210.5,8,8,,,0,0,0,29,18,13.3,,,36.1,36.1,,0,120.9,,25.6,31.8,19.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-06,709.9,263.9,12,10,,,0,0,0,29,21,18.9,,,36.3,36.7,,0,117.3,,27.4,33.1,21.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-07,1026.3,316.4,23,13,,,0,0,0,31,30,21.1,,,35.6,35.6,0,0,167.6,,28.5,33.7,23.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-08,1364.6,338.3,14,9,,,0,0,0,31,28,21.7,,,27.9,37.8,0,0,129,,29.3,34.8,23.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-09,1645.3,280.7,22,18,,,0,0,0,30,18,20.6,,,29,36.1,0,0,223.3,,27.7,32.6,22.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-10,1828.9,183.6,4,4,,0,0,0,0,31,9,13.3,,0,25.7,33.9,0,0,55.1,0,24.3,30.4,18.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-11,1866.7,37.8,8,4,,,0,0,0,22,0,3.9,,,151.1,31.7,65.7,65.7,190.8,,17.4,23.9,10.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2014-12,1917.9,51.2,11,5,,,0,0,0,25,0,5,,,28.4,28.9,128,62.3,56.6,,18,24.1,11.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-01,22.3,22.3,9,3,,,0,0,0,18,0,2.2,,,26.9,30,227.5,99.5,45.1,,15.8,21.8,9.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-02,29.5,7.2,6,4,,,0,2,0,19,0,-1.1,,,30,28.9,330.1,102.6,93.2,,14.9,21.5,8.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-03,164.5,135,8,8,,,0,0,0,28,2,7.8,,,19.6,32.8,345.5,15.4,93.7,,22.2,28.4,16
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-04,368.4,203.9,10,8,,,0,0,0,30,8,8.3,,,22.6,33.9,346.9,1.4,82.3,,25.1,31,19.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-05,621.5,253.1,7,2,,,0,0,0,31,22,15,,,35.8,35.6,346.9,0,46.5,,26.5,32.6,20.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-06,932.7,311.2,14,12,,,0,0,0,30,26,20,,,42.9,37.8,346.9,0,159,,28.7,34.6,22.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-07,1256.1,323.4,21,14,,,0,0,0,31,27,20,,,59.2,37.2,0,0,278.6,,28.8,33.8,23.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-08,1585.5,329.4,29,14,,,0,0,0,31,26,22.2,,,47,36.1,0,0,211.8,,29,34.1,23.8
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-09,1882.4,296.9,14,10,,,0,0,0,30,24,20,,,22.9,35.6,0,0,93.6,,28.2,33.1,23.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-10,2062.7,180.3,8,4,,,0,0,0,29,8,16.7,,,6.6,33.3,0,0,22.1,,25,30.7,19.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-11,2238.7,176,9,3,,,0,0,0,29,8,8.3,,,26.9,34.4,4.5,4.5,59.4,,24.1,29.7,18.4
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2015-12,2372.3,133.6,4,2,,,0,0,0,30,0,7.2,,,4.3,31.7,14.5,10,11.4,,22.3,27.8,16.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-01,11.7,11.7,14,9,,,0,0,0,15,0,1.1,,,46.2,30,139.2,124.7,192.2,,14.7,20.5,8.9
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-02,35.3,23.6,5,4,,,0,0,0,18,0,2.2,,,9.7,30.6,220.6,81.4,32.8,,16.2,23.1,9.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-03,150.1,114.8,7,5,,,0,0,0,30,2,7.8,,,35.1,32.8,228.3,7.7,75.1,,21.8,28.5,15.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-04,291.6,141.5,6,5,,,0,0,0,30,5,12.8,,,25.4,34.4,228.3,0,73.7,,23.1,29.4,16.7
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-05,518.3,226.7,8,5,,,0,0,0,30,22,11.7,,,53.6,35,229.1,0.8,117,,25.6,31.9,19.3
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-06,838.2,319.9,13,9,,,0,0,0,30,27,19.4,,,55.4,37.8,229.1,0,119.9,,29,34.5,23.5
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-07,1200.7,362.5,13,9,,,0,0,0,31,31,21.7,,,78.7,37.8,0,0,221.5,,30,35.9,24.1
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-08,1539.1,338.4,16,11,,,0,0,0,31,28,23.3,,,55.4,37.8,0,0,173.9,,29.3,34.3,24.2
USC00081641,"CLERMONT 9 S, FL US",28.4558,-81.7234,39.6,2016-09,1834.2,295.1,14,10,,,0,0,0,30,24,21.1,,,58.2,35.6,0,0,211.7,,28.2,33.1,23.3
